trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
TRIP_04447_98820,09:07:00,09:07:00,STN_VDLR,4,0,0
TRIP_04447_98820,09:10:00,09:10:00,STN_SVE,5,0,0
TRIP_04447_98820,09:13:00,09:13:00,STN_CTGN,6,0,0
TRIP_04447_98820,09:15:00,09:15:00,STN_RRD,7,0,0
TRIP_04447_98820,09:18:00,09:18:00,STN_DKRD,8,0,0
TRIP_04447_98820,09:20:00,09:20:00,STN_SNRD,9,0,0
TRIP_04447_98820,09:22:00,09:22:00,STN_MSD,10,0,0
TRIP_04447_98820,09:26:00,09:26:00,STN_CSMT,11,0,0
TRIP_04448_98820,08:53:00,08:53:00,STN_BA,1,0,0
TRIP_04448_98820,08:57:00,08:57:00,STN_MM,2,0,0
TRIP_04448_98820,09:01:00,09:01:00,STN_KCE,3,0,0
TRIP_04448_98820,09:07:00,09:07:00,STN_VDLR,4,0,0
TRIP_04448_98820,09:10:00,09:10:00,STN_SVE,5,0,0
TRIP_04448_98820,09:13:00,09:13:00,STN_CTGN,6,0,0
TRIP_04448_98820,09:15:00,09:15:00,STN_RRD,7,0,0
TRIP_04448_98820,09:18:00,09:18:00,STN_DKRD,8,0,0
TRIP_04448_98820,09:20:00,09:20:00,STN_SNRD,9,0,0
TRIP_04448_98820,09:22:00,09:22:00,STN_MSD,10,0,0
TRIP_04448_98820,09:26:00,09:26:00,STN_CSMT,11,0,0
TRIP_04449_98820,08:53:00,08:53:00,STN_BA,1,0,0
TRIP_04449_98820,08:57:00,08:57:00,STN_MM,2,0,0
TRIP_04449_98820,09:01:00,09:01:00,STN_KCE,3,0,0
TRIP_04449_98820,09:07:00,09:07:00,STN_VDLR,4,0,0
TRIP_04449_98820,09:10:00,09:10:00,STN_SVE,5,0,0
TRIP_04449_98820,09:13:00,09:13:00,STN_CTGN,6,0,0
TRIP_04449_98820,09:15:00,09:15:00,STN_RRD,7,0,0
TRIP_04449_98820,09:18:00,09:18:00,STN_DKRD,8,0,0
TRIP_04449_98820,09:20:00,09:20:00,STN_SNRD,9,0,0
TRIP_04449_98820,09:22:00,09:22:00,STN_MSD,10,0,0
TRIP_04449_98820,09:26:00,09:26:00,STN_CSMT,11,0,0
TRIP_04450_98904,08:39:00,08:39:00,STN_GMN,1,0,0
TRIP_04450_98904,08:43:00,08:43:00,STN_RMM,2,0,0
TRIP_04450_98904,08:46:00,08:46:00,STN_JOS,3,0,0
TRIP_04450_98904,08:50:00,08:50:00,STN_ADH,4,0,0
TRIP_04450_98904,08:54:00,08:54:00,STN_VLP,5,0,0
TRIP_04450_98904,08:57:00,08:57:00,STN_STC,6,0,0
TRIP_04450_98904,09:00:00,09:00:00,STN_KHAR,7,0,0
TRIP_04450_98904,09:05:00,09:05:00,STN_BA,8,0,0
TRIP_04450_98904,09:08:00,09:08:00,STN_MM,9,0,0
TRIP_04450_98904,09:11:00,09:11:00,STN_KCE,10,0,0
TRIP_04450_98904,09:17:00,09:17:00,STN_VDLR,11,0,0
TRIP_04450_98904,09:20:00,09:20:00,STN_SNRD,12,0,0
TRIP_04450_98904,10:22:00,10:22:00,STN_CSMT,13,0,0
TRIP_04451_98904,08:39:00,08:39:00,STN_GMN,1,0,0
TRIP_04451_98904,08:43:00,08:43:00,STN_RMM,2,0,0
TRIP_04451_98904,08:46:00,08:46:00,STN_JOS,3,0,0
TRIP_04451_98904,08:50:00,08:50:00,STN_ADH,4,0,0
TRIP_04451_98904,08:54:00,08:54:00,STN_VLP,5,0,0
TRIP_04451_98904,08:57:00,08:57:00,STN_STC,6,0,0
TRIP_04451_98904,09:00:00,09:00:00,STN_KHAR,7,0,0
TRIP_04451_98904,09:05:00,09:05:00,STN_BA,8,0,0
TRIP_04451_98904,09:08:00,09:08:00,STN_MM,9,0,0
TRIP_04451_98904,09:11:00,09:11:00,STN_KCE,10,0,0
TRIP_04451_98904,09:17:00,09:17:00,STN_VDLR,11,0,0
TRIP_04451_98904,09:20:00,09:20:00,STN_SNRD,12,0,0
TRIP_04451_98904,10:22:00,10:22:00,STN_CSMT,13,0,0
TRIP_04452_98904,08:39:00,08:39:00,STN_GMN,1,0,0
TRIP_04452_98904,08:43:00,08:43:00,STN_RMM,2,0,0
TRIP_04452_98904,08:46:00,08:46:00,STN_JOS,3,0,0
TRIP_04452_98904,08:50:00,08:50:00,STN_ADH,4,0,0
TRIP_04452_98904,08:54:00,08:54:00,STN_VLP,5,0,0
TRIP_04452_98904,08:57:00,08:57:00,STN_STC,6,0,0
TRIP_04452_98904,09:00:00,09:00:00,STN_KHAR,7,0,0
TRIP_04452_98904,09:05:00,09:05:00,STN_BA,8,0,0
TRIP_04452_98904,09:08:00,09:08:00,STN_MM,9,0,0
TRIP_04452_98904,09:11:00,09:11:00,STN_KCE,10,0,0
TRIP_04452_98904,09:17:00,09:17:00,STN_VDLR,11,0,0
TRIP_04452_98904,09:20:00,09:20:00,STN_SNRD,12,0,0
TRIP_04452_98904,10:22:00,10:22:00,STN_CSMT,13,0,0
TRIP_04453_98904,08:39:00,08:39:00,STN_GMN,1,0,0
TRIP_04453_98904,08:43:00,08:43:00,STN_RMM,2,0,0
TRIP_04453_98904,08:46:00,08:46:00,STN_JOS,3,0,0
TRIP_04453_98904,08:50:00,08:50:00,STN_ADH,4,0,0
TRIP_04453_98904,08:54:00,08:54:00,STN_VLP,5,0,0
TRIP_04453_98904,08:57:00,08:57:00,STN_STC,6,0,0
TRIP_04453_98904,09:00:00,09:00:00,STN_KHAR,7,0,0
TRIP_04453_98904,09:05:00,09:05:00,STN_BA,8,0,0
TRIP_04453_98904,09:08:00,09:08:00,STN_MM,9,0,0
TRIP_04453_98904,09:11:00,09:11:00,STN_KCE,10,0,0
TRIP_04453_98904,09:17:00,09:17:00,STN_VDLR,11,0,0
TRIP_04453_98904,09:20:00,09:20:00,STN_SNRD,12,0,0
TRIP_04453_98904,10:22:00,10:22:00,STN_CSMT,13,0,0
TRIP_04454_98904,08:39:00,08:39:00,STN_GMN,1,0,0
TRIP_04454_98904,08:43:00,08:43:00,STN_RMM,2,0,0
TRIP_04454_98904,08:46:00,08:46:00,STN_JOS,3,0,0
TRIP_04454_98904,08:50:00,08:50:00,STN_ADH,4,0,0
TRIP_04454_98904,08:54:00,08:54:00,STN_VLP,5,0,0
TRIP_04454_98904,08:57:00,08:57:00,STN_STC,6,0,0
TRIP_04454_98904,09:00:00,09:00:00,STN_KHAR,7,0,0
TRIP_04454_98904,09:05:00,09:05:00,STN_BA,8,0,0
TRIP_04454_98904,09:08:00,09:08:00,STN_MM,9,0,0
TRIP_04454_98904,09:11:00,09:11:00,STN_KCE,10,0,0
TRIP_04454_98904,09:17:00,09:17:00,STN_VDLR,11,0,0
TRIP_04454_98904,09:20:00,09:20:00,STN_SNRD,12,0,0
TRIP_04454_98904,10:22:00,10:22:00,STN_CSMT,13,0,0
TRIP_04455_98904,08:39:00,08:39:00,STN_GMN,1,0,0
TRIP_04455_98904,08:43:00,08:43:00,STN_RMM,2,0,0
TRIP_04455_98904,08:46:00,08:46:00,STN_JOS,3,0,0
TRIP_04455_98904,08:50:00,08:50:00,STN_ADH,4,0,0
TRIP_04455_98904,08:54:00,08:54:00,STN_VLP,5,0,0
TRIP_04455_98904,08:57:00,08:57:00,STN_STC,6,0,0
TRIP_04455_98904,09:00:00,09:00:00,STN_KHAR,7,0,0
TRIP_04455_98904,09:05:00,09:05:00,STN_BA,8,0,0
TRIP_04455_98904,09:08:00,09:08:00,STN_MM,9,0,0
TRIP_04455_98904,09:11:00,09:11:00,STN_KCE,10,0,0
TRIP_04455_98904,09:17:00,09:17:00,STN_VDLR,11,0,0
TRIP_04455_98904,09:20:00,09:20:00,STN_SNRD,12,0,0
TRIP_04455_98904,10:22:00,10:22:00,STN_CSMT,13,0,0
TRIP_04456_98822,09:08:00,09:08:00,STN_BA,1,0,0
TRIP_04456_98822,09:12:00,09:12:00,STN_MM,2,0,0
TRIP_04456_98822,09:16:00,09:16:00,STN_KCE,3,0,0
TRIP_04456_98822,09:24:00,09:24:00,STN_VDLR,4,0,0
TRIP_04456_98822,09:27:00,09:27:00,STN_SVE,5,0,0
TRIP_04456_98822,09:30:00,09:30:00,STN_CTGN,6,0,0
TRIP_04456_98822,09:32:00,09:32:00,STN_RRD,7,0,0
TRIP_04456_98822,09:35:00,09:35:00,STN_DKRD,8,0,0
TRIP_04456_98822,09:37:00,09:37:00,STN_SNRD,9,0,0
TRIP_04456_98822,09:39:00,09:39:00,STN_MSD,10,0,0
TRIP_04456_98822,09:42:00,09:42:00,STN_CSMT,11,0,0
TRIP_04457_98822,09:08:00,09:08:00,STN_BA,1,0,0
TRIP_04457_98822,09:12:00,09:12:00,STN_MM,2,0,0
TRIP_04457_98822,09:16:00,09:16:00,STN_KCE,3,0,0
TRIP_04457_98822,09:24:00,09:24:00,STN_VDLR,4,0,0
TRIP_04457_98822,09:27:00,09:27:00,STN_SVE,5,0,0
TRIP_04457_98822,09:30:00,09:30:00,STN_CTGN,6,0,0
TRIP_04457_98822,09:32:00,09:32:00,STN_RRD,7,0,0
TRIP_04457_98822,09:35:00,09:35:00,STN_DKRD,8,0,0
TRIP_04457_98822,09:37:00,09:37:00,STN_SNRD,9,0,0
TRIP_04457_98822,09:39:00,09:39:00,STN_MSD,10,0,0
TRIP_04457_98822,09:42:00,09:42:00,STN_CSMT,11,0,0
TRIP_04458_98822,09:08:00,09:08:00,STN_BA,1,0,0
TRIP_04458_98822,09:12:00,09:12:00,STN_MM,2,0,0
TRIP_04458_98822,09:16:00,09:16:00,STN_KCE,3,0,0
TRIP_04458_98822,09:24:00,09:24:00,STN_VDLR,4,0,0
TRIP_04458_98822,09:27:00,09:27:00,STN_SVE,5,0,0
TRIP_04458_98822,09:30:00,09:30:00,STN_CTGN,6,0,0
TRIP_04458_98822,09:32:00,09:32:00,STN_RRD,7,0,0
TRIP_04458_98822,09:35:00,09:35:00,STN_DKRD,8,0,0
TRIP_04458_98822,09:37:00,09:37:00,STN_SNRD,9,0,0
TRIP_04458_98822,09:39:00,09:39:00,STN_MSD,10,0,0
TRIP_04458_98822,09:42:00,09:42:00,STN_CSMT,11,0,0
TRIP_04459_98822,09:08:00,09:08:00,STN_BA,1,0,0
TRIP_04459_98822,09:12:00,09:12:00,STN_MM,2,0,0
TRIP_04459_98822,09:16:00,09:16:00,STN_KCE,3,0,0
TRIP_04459_98822,09:24:00,09:24:00,STN_VDLR,4,0,0
TRIP_04459_98822,09:27:00,09:27:00,STN_SVE,5,0,0
TRIP_04459_98822,09:30:00,09:30:00,STN_CTGN,6,0,0
TRIP_04459_98822,09:32:00,09:32:00,STN_RRD,7,0,0
TRIP_04459_98822,09:35:00,09:35:00,STN_DKRD,8,0,0
TRIP_04459_98822,09:37:00,09:37:00,STN_SNRD,9,0,0
TRIP_04459_98822,09:39:00,09:39:00,STN_MSD,10,0,0
TRIP_04459_98822,09:42:00,09:42:00,STN_CSMT,11,0,0
TRIP_04460_98822,09:08:00,09:08:00,STN_BA,1,0,0
TRIP_04460_98822,09:12:00,09:12:00,STN_MM,2,0,0
TRIP_04460_98822,09:16:00,09:16:00,STN_KCE,3,0,0
TRIP_04460_98822,09:24:00,09:24:00,STN_VDLR,4,0,0
TRIP_04460_98822,09:27:00,09:27:00,STN_SVE,5,0,0
TRIP_04460_98822,09:30:00,09:30:00,STN_CTGN,6,0,0
TRIP_04460_98822,09:32:00,09:32:00,STN_RRD,7,0,0
TRIP_04460_98822,09:35:00,09:35:00,STN_DKRD,8,0,0
TRIP_04460_98822,09:37:00,09:37:00,STN_SNRD,9,0,0
TRIP_04460_98822,09:39:00,09:39:00,STN_MSD,10,0,0
TRIP_04460_98822,09:42:00,09:42:00,STN_CSMT,11,0,0
TRIP_04461_98822,09:08:00,09:08:00,STN_BA,1,0,0
TRIP_04461_98822,09:12:00,09:12:00,STN_MM,2,0,0
TRIP_04461_98822,09:16:00,09:16:00,STN_KCE,3,0,0
TRIP_04461_98822,09:24:00,09:24:00,STN_VDLR,4,0,0
TRIP_04461_98822,09:27:00,09:27:00,STN_SVE,5,0,0
TRIP_04461_98822,09:30:00,09:30:00,STN_CTGN,6,0,0
TRIP_04461_98822,09:32:00,09:32:00,STN_RRD,7,0,0
TRIP_04461_98822,09:35:00,09:35:00,STN_DKRD,8,0,0
TRIP_04461_98822,09:37:00,09:37:00,STN_SNRD,9,0,0
TRIP_04461_98822,09:39:00,09:39:00,STN_MSD,10,0,0
TRIP_04461_98822,09:42:00,09:42:00,STN_CSMT,11,0,0
TRIP_04462_98724,08:51:00,08:51:00,STN_GMN,1,0,0
TRIP_04462_98724,08:55:00,08:55:00,STN_RMM,2,0,0
TRIP_04462_98724,08:58:00,08:58:00,STN_JOS,3,0,0
TRIP_04462_98724,09:02:00,09:02:00,STN_ADH,4,0,0
TRIP_04462_98724,09:07:00,09:07:00,STN_VLP,5,0,0
TRIP_04462_98724,09:10:00,09:10:00,STN_STC,6,0,0
TRIP_04462_98724,09:13:00,09:13:00,STN_KHAR,7,0,0
TRIP_04462_98724,09:17:00,09:17:00,STN_BA,8,0,0
TRIP_04462_98724,09:21:00,09:21:00,STN_MM,9,0,0
TRIP_04462_98724,09:24:00,09:24:00,STN_KCE,10,0,0
TRIP_04462_98724,09:30:00,09:30:00,STN_VDLR,11,0,0
TRIP_04462_98724,09:33:00,09:33:00,STN_SVE,12,0,0
TRIP_04462_98724,09:36:00,09:36:00,STN_CTGN,13,0,0
TRIP_04462_98724,09:38:00,09:38:00,STN_RRD,14,0,0
TRIP_04462_98724,09:41:00,09:41:00,STN_DKRD,15,0,0
TRIP_04462_98724,09:43:00,09:43:00,STN_SNRD,16,0,0
TRIP_04462_98724,09:45:00,09:45:00,STN_MSD,17,0,0
TRIP_04462_98724,09:48:00,09:48:00,STN_CSMT,18,0,0
TRIP_04463_98724,08:51:00,08:51:00,STN_GMN,1,0,0
TRIP_04463_98724,08:55:00,08:55:00,STN_RMM,2,0,0
TRIP_04463_98724,08:58:00,08:58:00,STN_JOS,3,0,0
TRIP_04463_98724,09:02:00,09:02:00,STN_ADH,4,0,0
TRIP_04463_98724,09:07:00,09:07:00,STN_VLP,5,0,0
TRIP_04463_98724,09:10:00,09:10:00,STN_STC,6,0,0
TRIP_04463_98724,09:13:00,09:13:00,STN_KHAR,7,0,0
TRIP_04463_98724,09:17:00,09:17:00,STN_BA,8,0,0
TRIP_04463_98724,09:21:00,09:21:00,STN_MM,9,0,0
TRIP_04463_98724,09:24:00,09:24:00,STN_KCE,10,0,0
TRIP_04463_98724,09:30:00,09:30:00,STN_VDLR,11,0,0
TRIP_04463_98724,09:33:00,09:33:00,STN_SVE,12,0,0
TRIP_04463_98724,09:36:00,09:36:00,STN_CTGN,13,0,0
TRIP_04463_98724,09:38:00,09:38:00,STN_RRD,14,0,0
TRIP_04463_98724,09:41:00,09:41:00,STN_DKRD,15,0,0
TRIP_04463_98724,09:43:00,09:43:00,STN_SNRD,16,0,0
TRIP_04463_98724,09:45:00,09:45:00,STN_MSD,17,0,0
TRIP_04463_98724,09:48:00,09:48:00,STN_CSMT,18,0,0
TRIP_04464_98724,08:51:00,08:51:00,STN_GMN,1,0,0
TRIP_04464_98724,08:55:00,08:55:00,STN_RMM,2,0,0
TRIP_04464_98724,08:58:00,08:58:00,STN_JOS,3,0,0
TRIP_04464_98724,09:02:00,09:02:00,STN_ADH,4,0,0
TRIP_04464_98724,09:07:00,09:07:00,STN_VLP,5,0,0
TRIP_04464_98724,09:10:00,09:10:00,STN_STC,6,0,0
TRIP_04464_98724,09:13:00,09:13:00,STN_KHAR,7,0,0
TRIP_04464_98724,09:17:00,09:17:00,STN_BA,8,0,0
TRIP_04464_98724,09:21:00,09:21:00,STN_MM,9,0,0
TRIP_04464_98724,09:24:00,09:24:00,STN_KCE,10,0,0
TRIP_04464_98724,09:30:00,09:30:00,STN_VDLR,11,0,0
TRIP_04464_98724,09:33:00,09:33:00,STN_SVE,12,0,0
TRIP_04464_98724,09:36:00,09:36:00,STN_CTGN,13,0,0
TRIP_04464_98724,09:38:00,09:38:00,STN_RRD,14,0,0
TRIP_04464_98724,09:41:00,09:41:00,STN_DKRD,15,0,0
TRIP_04464_98724,09:43:00,09:43:00,STN_SNRD,16,0,0
TRIP_04464_98724,09:45:00,09:45:00,STN_MSD,17,0,0
TRIP_04464_98724,09:48:00,09:48:00,STN_CSMT,18,0,0
TRIP_04465_98724,08:51:00,08:51:00,STN_GMN,1,0,0
TRIP_04465_98724,08:55:00,08:55:00,STN_RMM,2,0,0
TRIP_04465_98724,08:58:00,08:58:00,STN_JOS,3,0,0
TRIP_04465_98724,09:02:00,09:02:00,STN_ADH,4,0,0
TRIP_04465_98724,09:07:00,09:07:00,STN_VLP,5,0,0
TRIP_04465_98724,09:10:00,09:10:00,STN_STC,6,0,0
TRIP_04465_98724,09:13:00,09:13:00,STN_KHAR,7,0,0
TRIP_04465_98724,09:17:00,09:17:00,STN_BA,8,0,0
TRIP_04465_98724,09:21:00,09:21:00,STN_MM,9,0,0
TRIP_04465_98724,09:24:00,09:24:00,STN_KCE,10,0,0
TRIP_04465_98724,09:30:00,09:30:00,STN_VDLR,11,0,0
TRIP_04465_98724,09:33:00,09:33:00,STN_SVE,12,0,0
TRIP_04465_98724,09:36:00,09:36:00,STN_CTGN,13,0,0
TRIP_04465_98724,09:38:00,09:38:00,STN_RRD,14,0,0
TRIP_04465_98724,09:41:00,09:41:00,STN_DKRD,15,0,0
TRIP_04465_98724,09:43:00,09:43:00,STN_SNRD,16,0,0
TRIP_04465_98724,09:45:00,09:45:00,STN_MSD,17,0,0
TRIP_04465_98724,09:48:00,09:48:00,STN_CSMT,18,0,0
TRIP_04466_98724,08:51:00,08:51:00,STN_GMN,1,0,0
TRIP_04466_98724,08:55:00,08:55:00,STN_RMM,2,0,0
TRIP_04466_98724,08:58:00,08:58:00,STN_JOS,3,0,0
TRIP_04466_98724,09:02:00,09:02:00,STN_ADH,4,0,0
TRIP_04466_98724,09:07:00,09:07:00,STN_VLP,5,0,0
TRIP_04466_98724,09:10:00,09:10:00,STN_STC,6,0,0
TRIP_04466_98724,09:13:00,09:13:00,STN_KHAR,7,0,0
TRIP_04466_98724,09:17:00,09:17:00,STN_BA,8,0,0
TRIP_04466_98724,09:21:00,09:21:00,STN_MM,9,0,0
TRIP_04466_98724,09:24:00,09:24:00,STN_KCE,10,0,0
TRIP_04466_98724,09:30:00,09:30:00,STN_VDLR,11,0,0
TRIP_04466_98724,09:33:00,09:33:00,STN_SVE,12,0,0
TRIP_04466_98724,09:36:00,09:36:00,STN_CTGN,13,0,0
TRIP_04466_98724,09:38:00,09:38:00,STN_RRD,14,0,0
TRIP_04466_98724,09:41:00,09:41:00,STN_DKRD,15,0,0
TRIP_04466_98724,09:43:00,09:43:00,STN_SNRD,16,0,0
TRIP_04466_98724,09:45:00,09:45:00,STN_MSD,17,0,0
TRIP_04466_98724,09:48:00,09:48:00,STN_CSMT,18,0,0
TRIP_04467_98724,08:51:00,08:51:00,STN_GMN,1,0,0
TRIP_04467_98724,08:55:00,08:55:00,STN_RMM,2,0,0
TRIP_04467_98724,08:58:00,08:58:00,STN_JOS,3,0,0
TRIP_04467_98724,09:02:00,09:02:00,STN_ADH,4,0,0
TRIP_04467_98724,09:07:00,09:07:00,STN_VLP,5,0,0
TRIP_04467_98724,09:10:00,09:10:00,STN_STC,6,0,0
TRIP_04467_98724,09:13:00,09:13:00,STN_KHAR,7,0,0
TRIP_04467_98724,09:17:00,09:17:00,STN_BA,8,0,0
TRIP_04467_98724,09:21:00,09:21:00,STN_MM,9,0,0
TRIP_04467_98724,09:24:00,09:24:00,STN_KCE,10,0,0
TRIP_04467_98724,09:30:00,09:30:00,STN_VDLR,11,0,0
TRIP_04467_98724,09:33:00,09:33:00,STN_SVE,12,0,0
TRIP_04467_98724,09:36:00,09:36:00,STN_CTGN,13,0,0
TRIP_04467_98724,09:38:00,09:38:00,STN_RRD,14,0,0
TRIP_04467_98724,09:41:00,09:41:00,STN_DKRD,15,0,0
TRIP_04467_98724,09:43:00,09:43:00,STN_SNRD,16,0,0
TRIP_04467_98724,09:45:00,09:45:00,STN_MSD,17,0,0
TRIP_04467_98724,09:48:00,09:48:00,STN_CSMT,18,0,0
TRIP_04468_98824,09:27:00,09:27:00,STN_BA,1,0,0
TRIP_04468_98824,09:31:00,09:31:00,STN_MM,2,0,0
TRIP_04468_98824,09:34:00,09:34:00,STN_KCE,3,0,0
TRIP_04468_98824,09:41:00,09:41:00,STN_VDLR,4,0,0
TRIP_04468_98824,09:44:00,09:44:00,STN_SVE,5,0,0
TRIP_04468_98824,09:47:00,09:47:00,STN_CTGN,6,0,0
TRIP_04468_98824,09:49:00,09:49:00,STN_RRD,7,0,0
TRIP_04468_98824,09:52:00,09:52:00,STN_DKRD,8,0,0
TRIP_04468_98824,09:54:00,09:54:00,STN_SNRD,9,0,0
TRIP_04468_98824,09:56:00,09:56:00,STN_MSD,10,0,0
TRIP_04468_98824,09:59:00,09:59:00,STN_CSMT,11,0,0
TRIP_04469_98824,09:27:00,09:27:00,STN_BA,1,0,0
TRIP_04469_98824,09:31:00,09:31:00,STN_MM,2,0,0
TRIP_04469_98824,09:34:00,09:34:00,STN_KCE,3,0,0
TRIP_04469_98824,09:41:00,09:41:00,STN_VDLR,4,0,0
TRIP_04469_98824,09:44:00,09:44:00,STN_SVE,5,0,0
TRIP_04469_98824,09:47:00,09:47:00,STN_CTGN,6,0,0
TRIP_04469_98824,09:49:00,09:49:00,STN_RRD,7,0,0
TRIP_04469_98824,09:52:00,09:52:00,STN_DKRD,8,0,0
TRIP_04469_98824,09:54:00,09:54:00,STN_SNRD,9,0,0
TRIP_04469_98824,09:56:00,09:56:00,STN_MSD,10,0,0
TRIP_04469_98824,09:59:00,09:59:00,STN_CSMT,11,0,0
TRIP_04470_98824,09:27:00,09:27:00,STN_BA,1,0,0
TRIP_04470_98824,09:31:00,09:31:00,STN_MM,2,0,0
TRIP_04470_98824,09:34:00,09:34:00,STN_KCE,3,0,0
TRIP_04470_98824,09:41:00,09:41:00,STN_VDLR,4,0,0
TRIP_04470_98824,09:44:00,09:44:00,STN_SVE,5,0,0
TRIP_04470_98824,09:47:00,09:47:00,STN_CTGN,6,0,0
TRIP_04470_98824,09:49:00,09:49:00,STN_RRD,7,0,0
TRIP_04470_98824,09:52:00,09:52:00,STN_DKRD,8,0,0
TRIP_04470_98824,09:54:00,09:54:00,STN_SNRD,9,0,0
TRIP_04470_98824,09:56:00,09:56:00,STN_MSD,10,0,0
TRIP_04470_98824,09:59:00,09:59:00,STN_CSMT,11,0,0
TRIP_04471_98824,09:27:00,09:27:00,STN_BA,1,0,0
TRIP_04471_98824,09:31:00,09:31:00,STN_MM,2,0,0
TRIP_04471_98824,09:34:00,09:34:00,STN_KCE,3,0,0
TRIP_04471_98824,09:41:00,09:41:00,STN_VDLR,4,0,0
TRIP_04471_98824,09:44:00,09:44:00,STN_SVE,5,0,0
TRIP_04471_98824,09:47:00,09:47:00,STN_CTGN,6,0,0
TRIP_04471_98824,09:49:00,09:49:00,STN_RRD,7,0,0
TRIP_04471_98824,09:52:00,09:52:00,STN_DKRD,8,0,0
TRIP_04471_98824,09:54:00,09:54:00,STN_SNRD,9,0,0
TRIP_04471_98824,09:56:00,09:56:00,STN_MSD,10,0,0
TRIP_04471_98824,09:59:00,09:59:00,STN_CSMT,11,0,0
TRIP_04472_98824,09:27:00,09:27:00,STN_BA,1,0,0
TRIP_04472_98824,09:31:00,09:31:00,STN_MM,2,0,0
TRIP_04472_98824,09:34:00,09:34:00,STN_KCE,3,0,0
TRIP_04472_98824,09:41:00,09:41:00,STN_VDLR,4,0,0
TRIP_04472_98824,09:44:00,09:44:00,STN_SVE,5,0,0
TRIP_04472_98824,09:47:00,09:47:00,STN_CTGN,6,0,0
TRIP_04472_98824,09:49:00,09:49:00,STN_RRD,7,0,0
TRIP_04472_98824,09:52:00,09:52:00,STN_DKRD,8,0,0
TRIP_04472_98824,09:54:00,09:54:00,STN_SNRD,9,0,0
TRIP_04472_98824,09:56:00,09:56:00,STN_MSD,10,0,0
TRIP_04472_98824,09:59:00,09:59:00,STN_CSMT,11,0,0
TRIP_04473_98726,09:13:00,09:13:00,STN_GMN,1,0,0
TRIP_04473_98726,09:17:00,09:17:00,STN_RMM,2,0,0
TRIP_04473_98726,09:20:00,09:20:00,STN_JOS,3,0,0
TRIP_04473_98726,09:24:00,09:24:00,STN_ADH,4,0,0
TRIP_04473_98726,09:28:00,09:28:00,STN_VLP,5,0,0
TRIP_04473_98726,09:31:00,09:31:00,STN_STC,6,0,0
TRIP_04473_98726,09:34:00,09:34:00,STN_KHAR,7,0,0
TRIP_04473_98726,09:38:00,09:38:00,STN_BA,8,0,0
TRIP_04473_98726,09:42:00,09:42:00,STN_MM,9,0,0
TRIP_04473_98726,09:45:00,09:45:00,STN_KCE,10,0,0
TRIP_04473_98726,09:52:00,09:52:00,STN_VDLR,11,0,0
TRIP_04473_98726,09:55:00,09:55:00,STN_SVE,12,0,0
TRIP_04473_98726,09:58:00,09:58:00,STN_CTGN,13,0,0
TRIP_04473_98726,10:00:00,10:00:00,STN_RRD,14,0,0
TRIP_04473_98726,10:03:00,10:03:00,STN_DKRD,15,0,0
TRIP_04473_98726,10:05:00,10:05:00,STN_SNRD,16,0,0
TRIP_04473_98726,10:07:00,10:07:00,STN_MSD,17,0,0
TRIP_04473_98726,10:10:00,10:10:00,STN_CSMT,18,0,0
TRIP_04474_98726,09:13:00,09:13:00,STN_GMN,1,0,0
TRIP_04474_98726,09:17:00,09:17:00,STN_RMM,2,0,0
TRIP_04474_98726,09:20:00,09:20:00,STN_JOS,3,0,0
TRIP_04474_98726,09:24:00,09:24:00,STN_ADH,4,0,0
TRIP_04474_98726,09:28:00,09:28:00,STN_VLP,5,0,0
TRIP_04474_98726,09:31:00,09:31:00,STN_STC,6,0,0
TRIP_04474_98726,09:34:00,09:34:00,STN_KHAR,7,0,0
TRIP_04474_98726,09:38:00,09:38:00,STN_BA,8,0,0
TRIP_04474_98726,09:42:00,09:42:00,STN_MM,9,0,0
TRIP_04474_98726,09:45:00,09:45:00,STN_KCE,10,0,0
TRIP_04474_98726,09:52:00,09:52:00,STN_VDLR,11,0,0
TRIP_04474_98726,09:55:00,09:55:00,STN_SVE,12,0,0
TRIP_04474_98726,09:58:00,09:58:00,STN_CTGN,13,0,0
TRIP_04474_98726,10:00:00,10:00:00,STN_RRD,14,0,0
TRIP_04474_98726,10:03:00,10:03:00,STN_DKRD,15,0,0
TRIP_04474_98726,10:05:00,10:05:00,STN_SNRD,16,0,0
TRIP_04474_98726,10:07:00,10:07:00,STN_MSD,17,0,0
TRIP_04474_98726,10:10:00,10:10:00,STN_CSMT,18,0,0
TRIP_04475_98726,09:13:00,09:13:00,STN_GMN,1,0,0
TRIP_04475_98726,09:17:00,09:17:00,STN_RMM,2,0,0
TRIP_04475_98726,09:20:00,09:20:00,STN_JOS,3,0,0
TRIP_04475_98726,09:24:00,09:24:00,STN_ADH,4,0,0
TRIP_04475_98726,09:28:00,09:28:00,STN_VLP,5,0,0
TRIP_04475_98726,09:31:00,09:31:00,STN_STC,6,0,0
TRIP_04475_98726,09:34:00,09:34:00,STN_KHAR,7,0,0
TRIP_04475_98726,09:38:00,09:38:00,STN_BA,8,0,0
TRIP_04475_98726,09:42:00,09:42:00,STN_MM,9,0,0
TRIP_04475_98726,09:45:00,09:45:00,STN_KCE,10,0,0
TRIP_04475_98726,09:52:00,09:52:00,STN_VDLR,11,0,0
TRIP_04475_98726,09:55:00,09:55:00,STN_SVE,12,0,0
